45.4,39.4,
44.4,36,
49.8,41.4,
67.6,68.4,
160,187.2,
314,332.4,
265.2,290.6,
288.4,269.8,
325.8,318.2,
346.4,330.4,
369.8,323.6,
298.4,324.8,
322.2,327,
317.2,337.2,
311.4,298.8,
185,234.8,
118.8,188.8,
109.2,162.6,
126.2,139.2,
113.4,96.6,
74,75.4,
59.4,67.4,
46.4,48.8,
53,40.2,
