1,228.8,12.9,0.368,32.126,6.943,0.351,30.34,8.317,0.05,45,10,0.43,200,40,
0,0,0,0.632,90.654,46.879,0.203,162.203,19.14,0.23,268,79.54,0.4,360,100,
0,0,0,0,316.099,121.285,0.446,186.752,51.874,0.72,190,43.082,0.17,405,30,

1,220.2,16.6,0.477,32.755,7.818,0.376,29.399,7.432,0.07,45,10,0.217,181.648,18.858,
0,0,0,0.523,100.218,47.489,0.429,174.05,25.418,0.31,270,90,0.406,244.797,50.458,
0,0,0,0,317.733,128.047,0.195,235.005,40.526,0.62,208,37,0.377,418.377,57.765,
