42,67,
51.6,56.2,
70.6,62,
134,141.2,
255.2,293.4,
420.6,460.2,
382.8,384.6,
359.2,391,
462.6,489.4,
463.6,496.8,
494.8,517.6,
422.8,514.2,
448.2,471.8,
425.8,513.6,
372.6,505,
145,391.8,
105.8,365.8,
192.2,297.4,
225,239.6,
184.4,216.6,
128.4,182.2,
92.2,129.8,
69,94.6,
50.6,72.8,
