1,228.8,12.9,0.499,67.624,18.726,0.728,164.418,72.452,0.401,168.844,26.193,0.426,248.153,62.574,
0,0,0,0.185,179.79,17.282,0.051,207.837,9.462,0.598,265.642,65.877,0.367,375.648,33.257,
0,0,0,0.316,134.832,30.835,0.221,270.769,32.923,0.001,399.32,0.675,0.207,398.248,14.312,

1,220.2,16.6,0.499,67.624,18.726,0.728,164.418,72.452,0.399,168.844,26.193,0.426,248.153,62.574,
0,0,0,0.185,179.79,17.282,0.051,207.837,9.462,0.6,265.642,65.877,0.367,375.648,33.257,
0,0,0,0.316,134.832,30.835,0.221,270.769,32.923,0.001,399.32,0.675,0.207,398.248,14.312,
