35.8,42.5,
35.1,35.5,
41.8,36.1,
64.1,67.6,
128.6,152.7,
218.3,273.1,
211.4,242.3,
210,220.9,
247.8,260.6,
256.6,274,
270.7,287.6,
239.1,276.3,
252,275,
248.8,288.6,
228.9,282.1,
135.9,232.8,
109.3,208.7,
124.4,177.3,
133.8,153.7,
115.7,129,
86.9,117.1,
67.6,85.1,
52.6,68.9,
44.8,52.7,
