43.8,57.6,
43,47.2,
48.2,45.8,
65.6,80,
156.2,219.4,
306.6,480.8,
257.8,385,
280,289,
317.6,340.6,
337.4,367,
360.8,411,
291.2,360,
313.2,394.2,
308.4,394,
302.6,394,
180,315.2,
115.8,237.2,
105.6,193,
122.8,186.4,
110.8,127.4,
72.4,134,
58.4,95,
45,79.2,
51.4,61.8,
