1,228.8,12.9,0.4,32.587,7,0.4,33.853,10.38,0.12,50,12,0.207,197.293,27.003,
0,0,0,0.6,100,45,0.1,150,40,0.65,210,40,0.685,330,100.568,
0,0,0,0,0,0,0.5,189,45,0.23,310,90,0.108,422.925,22.656,

1,220.2,16.6,0.539,32.48,8.032,0.4,29.702,7.234,0.12,50,8,0.227,193.071,24.98,
0,0,0,0.461,97.618,48.003,0.1,240,40,0.65,210,40,0.646,319.928,102.875,
0,0,0,0,0,0,0.5,182.085,29.681,0.23,310,80,0.127,417.043,20.421,
