1.000,40.3,8.1,1.000,59.7,8.1,0.000,0.0,0.0,
0.000,0.0,0.0,0.000,0.0,0.0,0.000,0.0,0.0,
0.000,0.0,0.0,0.000,0.0,0.0,0.000,0.0,0.0,

0.099,22.3,5.7,0.408,31.0,5.7,0.294,21.2,2.5,
0.462,32.1,4.5,0.535,45.3,4.9,0.706,26.5,8.7,
0.439,39.4,8.0,0.057,61.6,5.4,0.000,0.0,0.0,

 
 
