1.000,236.4,7.0,0.085,39.6,5.1,0.137,43.2,9.4,0.307,169.5,27.6,0.122,171.2,24.2,
0.000,0.0,0.0,0.631,82.6,29.6,0.688,156.1,40.9,0.625,208.6,50.5,0.553,257.6,72.1,
0.000,0.0,0.0,0.284,147.5,25.1,0.175,201.8,71.2,0.068,372.7,30.0,0.325,393.8,29.0,

1.000,238.8,17.0,0.139,43.8,7.6,0.565,139.4,58.4,0.094,180.8,25.0,0.208,204.2,49.8,
0.000,0.0,0.0,0.612,91.7,30.4,0.147,156.8,13.8,0.818,209.7,60.4,0.424,310.6,71.7,
0.000,0.0,0.0,0.249,168.1,23.7,0.289,223.4,33.6,0.089,372.4,31.4,0.368,398.1,30.0,
