35,1,
9,2,
8,1,
13,2,
27,3,
35,6,
32,3,
48,5,
46,4,
58,7,
35,9,
26,3,
17,2,
67,7,
33,2,
18,2,
11,2,
8,3,
10,3,
6,2,
7,1,
1,1,
4,1,
3,1,
