17.9,21.25,
17.55,17.75,
20.9,18.05,
32.05,33.8,
64.3,76.35,
109.15,136.55,
105.7,121.15,
105,110.45,
123.9,130.3,
128.3,137,
135.35,143.8,
119.55,138.15,
126,137.5,
124.4,144.3,
114.45,141.05,
67.95,116.4,
54.65,104.35,
62.2,88.65,
66.9,76.85,
57.85,64.5,
43.45,58.55,
33.8,42.55,
26.3,34.45,
22.4,26.35,
